,PULocationID,DOLocationID
22898,164,141
22899,141,127
22900,246,162
22901,263,263
22902,263,140
22903,237,238
22904,239,137
22905,162,233
22906,233,263
22907,48,48
22908,48,48
22909,50,48
22910,48,48
22911,48,186
22912,163,137
22913,137,263
22914,48,48
22915,68,238
22916,142,50
22917,48,151
22918,234,48
22919,48,186
22920,90,249
22921,249,233
22922,170,164
22923,239,263
22924,79,79
22925,79,79
22926,79,186
22927,186,249
22928,249,148
22929,170,114
22930,114,234
22931,186,230
22932,79,142
22933,48,158
22934,158,13
22935,13,233
22936,161,229
22937,163,13
22938,237,143
22939,143,143
22940,142,127
22941,107,68
22942,68,243
22943,143,143
22944,142,166
22945,161,87
22946,87,162
22947,234,24
22948,236,236
22949,239,246
22950,246,87
22951,229,224
22952,224,113
22953,113,231
22954,211,79
22955,246,244
22956,262,75
22957,75,263
22958,237,75
22959,230,68
22960,263,239
22961,239,238
22962,239,143
22963,68,113
22964,113,74
22965,142,166
22966,166,151
22967,239,48
22968,48,74
22969,107,4
22970,4,4
22971,4,4
22972,68,164
22973,164,237
22974,158,143
22975,143,246
22976,246,186
22977,263,239
22978,142,50
22979,50,224
22980,161,211
22981,211,249
22982,249,114
22983,114,229
22984,161,231
22985,261,13
22986,13,90
22987,90,137
22988,263,141
22989,140,140
22990,137,164
22991,170,50
22992,45,148
22993,141,239
22994,239,263
22995,163,229
22996,48,230
22997,107,48
22998,48,263
22999,229,50
23000,229,238
23001,239,100
23002,144,246
23003,48,79
23004,107,68
23005,143,50
23006,50,263
23007,142,13
23008,87,79
23009,161,233
23010,233,50
23011,43,236
23012,43,142
23013,142,231
23014,164,79
23015,79,144
23016,162,234
23017,107,233
23018,107,107
23019,107,162
23020,162,229
23021,137,170
23022,170,263
23023,161,162
23024,161,263
23025,142,238
23026,239,142
23027,142,140
23028,263,75
23029,75,262
23030,236,236
23031,236,75
23032,43,239
23033,239,249
23034,236,75
23035,236,236
23036,239,41
23037,41,48
23038,48,170
23039,142,263
23040,141,229
23041,229,107
23042,107,68
23043,68,50
23044,48,48
23045,48,42
23046,43,161
23047,163,162
23048,161,74
23049,74,42
23050,42,74
23051,144,229
23052,162,262
23053,262,238
23054,170,137
23055,170,148
23056,161,170
23057,170,236
23058,236,262
23059,262,143
23060,238,48
23061,48,158
23062,158,107
23063,161,233
23064,233,186
23065,186,140
23066,87,170
23067,170,41
23068,142,233
23069,148,186
23070,186,79
23071,79,148
23072,162,246
23073,170,231
23074,125,13
23075,13,237
23076,114,113
23077,234,229
23078,137,233
23079,233,140
23080,161,263
23081,237,141
23082,237,48
23083,144,79
23084,79,162
23085,161,79
23086,141,79
23087,79,141
23088,161,161
23089,161,148
23090,148,144
23091,144,231
23092,239,141
23093,161,170
23094,186,107
23095,234,164
23096,170,232
23097,43,237
23098,237,151
23099,24,151
23100,239,141
23101,162,141
23102,141,170
23103,170,237
23104,161,234
23105,162,164
23106,164,186
23107,186,249
23108,79,90
23109,90,148
23110,170,170
23111,170,233
23112,233,148
23113,148,170
23114,233,79
23115,79,113
23116,113,148
23117,148,79
23118,79,43
23119,114,137
23120,170,68
23121,68,90
23122,234,107
23123,107,137
23124,236,41
23125,142,116
23126,152,41
23127,237,41
23128,41,4
23129,4,116
23130,50,164
23131,164,161
23132,142,68
23133,68,233
23134,48,48
23135,162,107
23136,137,211
23137,211,209
23138,209,186
23139,246,233
23140,233,163
23141,142,233
23142,229,263
23143,233,238
23144,162,186
23145,209,148
23146,148,107
23147,107,162
23148,162,186
23149,148,170
23150,140,170
23151,229,239
23152,246,48
23153,232,170
23154,231,144
23155,232,233
23156,68,87
23157,170,162
23158,164,230
23159,48,143
23160,162,162
23161,170,13
23162,233,148
23163,148,170
23164,170,229
23165,79,107
23166,107,170
23167,137,170
23168,79,141
23169,170,229
23170,229,141
23171,141,137
23172,137,229
23173,229,79
23174,224,229
23175,162,164
23176,148,151
23177,162,186
23178,186,230
23179,79,87
23180,87,230
23181,230,48
23182,263,142
23183,142,87
23184,87,107
23185,48,229
23186,229,48
23187,163,68
23188,246,48
23189,229,100
23190,100,48
23191,48,151
23192,232,79
23193,79,79
23194,162,233
23195,162,13
23196,170,137
23197,107,163
23198,163,262
23199,263,113
23200,249,107
23201,43,151
23202,238,238
23203,170,141
23204,4,113
23205,166,116
23206,151,151
23207,238,238
23208,238,239
23209,239,238
23210,239,236
23211,142,48
23212,48,186
23213,68,263
23214,263,263
23215,107,107
23216,107,170
23217,170,74
23218,74,116
23219,246,246
23220,116,116
23221,166,236
23222,163,233
23223,148,231
23224,231,107
23225,87,261
23226,261,209
23227,209,148
23228,79,79
23229,148,41
23230,142,163
23231,163,68
23232,186,137
23233,170,140
23234,237,211
23235,229,151
23236,151,229
23237,229,148
23238,141,163
23239,163,170
23240,233,141
23241,50,125
23242,107,141
23243,148,237
23244,163,141
23245,68,144
23246,144,79
23247,79,107
23248,43,113
23249,113,239
23250,74,151
23251,48,234
23252,233,41
23253,236,238
23254,170,107
23255,107,170
23256,137,166
23257,237,262
23258,68,90
23259,90,107
23260,162,41
23261,263,186
23262,100,233
23263,170,161
23264,161,141
23265,249,107
23266,107,137
23267,237,75
23268,142,238
23269,90,263
23270,263,4
23271,90,87
23272,90,141
23273,229,233
23274,48,263
23275,263,229
23276,162,144
23277,144,232
23278,232,4
23279,170,162
23280,233,237
23281,163,68
23282,161,161
23283,224,100
23284,230,170
23285,41,151
23286,48,246
23287,161,163
23288,163,161
23289,161,263
23290,236,166
23291,166,140
23292,4,74
23293,74,75
23294,238,141
23295,229,262
23296,263,233
23297,170,162
23298,162,141
23299,163,158
23300,232,161
23301,164,140
23302,137,224
23303,4,87
23304,79,261
23305,13,79
23306,79,114
23307,161,161
23308,161,164
23309,141,161
23310,230,107
23311,237,263
23312,43,162
23313,237,262
23314,237,24
23315,48,143
23316,143,239
23317,163,142
23318,142,48
23319,68,100
23320,48,161
23321,170,263
23322,233,170
23323,170,68
23324,68,234
23325,234,162
23326,232,148
23327,164,142
23328,114,87
23329,87,231
23330,231,233
23331,233,74
23332,170,224
23333,224,244
23334,79,263
23335,161,87
23336,236,42
23337,41,140
23338,141,263
23339,79,107
23340,79,79
23341,79,114
23342,114,148
23343,148,48
23344,141,263
23345,163,143
23346,142,140
23347,238,262
23348,142,43
23349,170,234
23350,237,237
23351,234,90
23352,90,229
23353,161,231
23354,229,75
23355,161,263
23356,141,229
23357,237,237
23358,237,231
23359,231,249
23360,249,100
23361,164,142
23362,141,236
23363,234,237
23364,236,263
23365,263,263
23366,141,238
23367,4,229
23368,229,262
23369,141,141
23370,161,48
23371,232,246
23372,137,166
23373,166,262
23374,90,246
23375,246,79
23376,79,87
23377,164,141
23378,161,162
23379,137,87
23380,87,170
23381,137,79
23382,79,141
23383,170,74
23384,74,48
23385,137,90
23386,90,231
23387,231,231
23388,231,79
23389,148,236
23390,87,164
23391,164,79
23392,79,141
23393,142,158
23394,158,237
23395,43,263
23396,263,141
23397,141,107
23398,107,144
23399,161,231
23400,231,236
23401,48,236
23402,48,141
23403,141,79
23404,79,224
23405,114,229
23406,170,141
23407,141,141
23408,233,79
23409,50,143
23410,50,4
23411,4,116
23412,90,90
23413,90,229
23414,164,142
23415,143,239
23416,239,186
23417,232,262
23418,141,263
23419,236,163
23420,163,68
23421,162,114
23422,48,246
23423,246,239
23424,143,186
23425,162,186
23426,186,79
23427,79,233
23428,45,261
23429,233,170
23430,170,142
23431,75,263
23432,263,236
23433,236,141
23434,237,107
23435,79,75
23436,107,113
23437,48,68
23438,68,137
23439,233,263
23440,229,233
23441,170,224
23442,261,263
23443,232,162
23444,229,79
23445,79,236
23446,211,148
23447,87,249
23448,158,87
23449,229,262
23450,262,137
23451,170,170
23452,164,113
23453,113,68
23454,239,68
23455,68,100
23456,100,151
23457,141,237
23458,163,48
23459,161,50
23460,50,162
23461,263,238
23462,239,236
23463,229,263
23464,141,170
23465,170,229
23466,170,87
23467,87,79
23468,79,137
23469,158,246
23470,246,48
23471,50,164
23472,164,162
23473,79,148
23474,148,113
23475,107,13
23476,261,231
23477,231,68
23478,163,164
23479,164,148
23480,148,88
23481,88,88
23482,48,137
23483,100,263
23484,261,186
23485,239,238
23486,238,143
23487,161,234
23488,234,113
23489,113,170
23490,161,170
23491,164,238
23492,79,137
23493,48,107
23494,107,148
23495,148,125
23496,74,41
23497,41,42
23498,74,75
23499,113,68
23500,68,161
23501,161,144
23502,231,107
23503,263,229
23504,170,263
23505,148,239
23506,48,137
23507,137,79
23508,249,234
23509,234,79
23510,79,107
23511,87,229
23512,229,262
23513,229,224
23514,79,234
23515,137,87
23516,87,87
23517,87,137
23518,137,41
23519,143,262
23520,68,230
23521,170,140
23522,170,140
23523,162,48
23524,48,231
23525,237,141
23526,43,142
23527,142,107
23528,107,239
23529,79,79
23530,234,87
23531,144,137
23532,232,48
23533,79,68
23534,68,48
23535,100,125
23536,125,231
23537,162,231
23538,231,261
23539,79,107
23540,107,161
23541,230,239
23542,141,164
23543,186,143
23544,231,158
23545,158,114
23546,114,50
23547,246,48
23548,237,161
23549,161,164
23550,263,141
23551,237,107
23552,107,141
23553,237,236
23554,48,142
23555,142,142
23556,142,239
23557,163,238
23558,170,230
23559,161,186
23560,186,236
23561,161,233
23562,162,232
23563,232,107
23564,107,170
23565,75,140
23566,140,50
23567,163,263
23568,238,170
23569,236,233
23570,45,87
23571,87,140
23572,161,75
23573,148,263
23574,211,107
23575,107,249
23576,249,114
23577,114,68
23578,68,141
23579,90,186
23580,186,231
23581,125,48
23582,229,113
23583,113,142
23584,142,107
23585,239,237
23586,238,263
23587,263,249
23588,249,141
23589,170,209
23590,87,74
23591,74,74
23592,113,107
23593,107,142
23594,234,233
23595,162,107
23596,170,263
23597,229,186
23598,142,239
23599,239,142
23600,107,141
23601,230,163
23602,237,230
23603,140,263
23604,141,236
23605,236,263
23606,263,140
23607,79,234
23608,161,229
23609,229,262
23610,262,79
23611,48,144
23612,144,79
23613,48,143
23614,48,127
23615,164,186
23616,186,152
23617,164,161
23618,75,238
23619,151,244
23620,125,79
23621,79,246
23622,142,68
23623,68,125
23624,125,79
23625,100,233
23626,137,137
23627,137,233
23628,13,43
23629,144,209
23630,140,263
23631,263,261
23632,13,246
23633,237,229
23634,229,75
23635,141,166
23636,163,239
23637,239,41
23638,41,41
23639,41,120
23640,113,107
23641,107,48
23642,48,170
23643,262,162
23644,79,143
23645,141,262
23646,237,236
23647,229,48
23648,107,79
23649,79,114
23650,114,88
23651,239,24
23652,230,170
23653,68,142
23654,142,74
23655,244,243
23656,244,243
23657,74,41
23658,151,229
23659,148,239
23660,229,263
23661,141,170
23662,107,90
23663,90,263
23664,263,116
23665,48,74
23666,50,88
23667,88,231
23668,231,114
23669,79,79
23670,162,161
23671,230,164
23672,170,170
23673,107,90
23674,90,137
23675,144,79
23676,234,68
23677,68,170
23678,164,230
23679,43,90
23680,231,79
23681,75,42
23682,170,232
23683,148,4
23684,4,249
23685,79,148
23686,148,263
23687,237,24
23688,166,244
23689,141,107
23690,107,140
23691,249,246
23692,246,68
23693,68,48
23694,142,166
23695,231,45
23696,232,170
23697,79,186
23698,186,263
23699,170,116
23700,231,48
23701,48,230
23702,161,148
23703,161,236
23704,263,48
23705,48,140
23706,144,79
23707,79,4
23708,4,74
23709,161,162
23710,164,170
23711,234,4
23712,4,233
23713,144,239
23714,107,48
23715,48,68
23716,68,224
23717,161,170
23718,107,142
23719,231,231
23720,231,114
23721,79,107
23722,137,236
23723,263,141
23724,263,24
23725,142,79
23726,79,231
23727,79,79
23728,79,113
23729,249,144
23730,114,170
23731,232,113
23732,113,90
23733,90,107
23734,79,231
23735,79,262
23736,170,186
23737,142,236
23738,161,161
23739,230,170
23740,164,161
23741,41,238
23742,238,137
23743,79,262
23744,237,236
23745,13,261
23746,161,4
23747,4,148
23748,148,50
23749,148,186
23750,186,246
23751,41,90
23752,234,43
23753,113,125
23754,158,170
23755,90,125
23756,125,87
23757,162,262
23758,263,75
23759,107,107
23760,107,238
23761,142,74
23762,107,164
23763,164,107
23764,107,42
23765,230,75
23766,75,262
23767,164,162
23768,233,170
23769,170,48
23770,48,75
23771,170,140
23772,229,236
23773,236,140
23774,148,87
23775,87,233
23776,113,164
23777,164,48
23778,238,238
23779,237,224
23780,48,79
23781,79,170
23782,237,236
23783,236,262
23784,263,162
23785,114,113
23786,113,79
23787,164,231
23788,231,263
23789,234,142
23790,48,234
23791,90,263
23792,163,231
23793,231,13
23794,107,237
23795,163,163
23796,163,107
23797,161,137
23798,170,236
23799,236,163
23800,163,230
23801,74,263
23802,234,231
23803,137,148
23804,148,231
23805,231,13
23806,13,45
23807,234,68
23808,68,79
23809,79,87
23810,164,140
23811,142,243
23812,140,236
23813,239,143
23814,239,41
23815,236,239
23816,239,262
23817,263,246
23818,246,239
23819,246,152
23820,141,48
23821,48,239
23822,143,170
23823,233,141
23824,230,48
23825,48,87
23826,87,79
23827,79,68
23828,48,68
23829,263,79
23830,79,170
23831,170,151
23832,142,107
23833,107,4
23834,79,170
23835,161,164
23836,234,140
23837,163,239
23838,107,113
23839,113,186
23840,186,48
23841,48,186
23842,186,170
23843,107,246
23844,48,68
23845,246,246
23846,246,263
23847,142,262
23848,164,79
23849,79,114
23850,238,68
23851,68,233
23852,229,87
23853,107,170
23854,170,164
23855,137,137
23856,233,141
23857,68,239
23858,48,90
23859,90,152
23860,87,125
23861,186,144
23862,45,50
23863,68,137
23864,140,262
23865,263,238
23866,48,79
23867,113,141
23868,164,107
23869,234,68
23870,68,249
23871,158,262
23872,263,79
23873,79,186
23874,186,41
23875,263,140
23876,45,232
23877,4,142
23878,161,230
23879,230,151
23880,230,244
23881,137,148
23882,148,262
23883,170,140
23884,107,48
23885,100,79
23886,79,90
23887,163,87
23888,231,141
23889,141,262
23890,68,87
23891,231,233
23892,234,249
23893,249,41
23894,137,140
23895,166,238
23896,239,74
23897,141,262
23898,262,141
23899,161,137
23900,237,229
23901,229,234
23902,234,211
23903,211,48
23904,162,140
23905,68,68
23906,68,48
23907,48,233
23908,233,41
23909,262,141
23910,137,249
23911,249,234
23912,234,161
23913,48,261
23914,148,87
23915,148,233
23916,164,107
23917,107,68
23918,68,246
23919,246,231
23920,125,231
23921,230,79
23922,79,79
23923,238,143
23924,164,107
23925,107,236
23926,161,161
23927,161,161
23928,161,100
23929,161,100
23930,87,233
23931,230,263
23932,144,4
23933,4,13
23934,13,233
23935,79,170
23936,238,153
23937,75,42
23938,50,4
23939,143,141
23940,239,234
23941,144,162
23942,170,234
23943,113,107
23944,113,48
23945,88,262
23946,262,236
23947,75,75
23948,209,170
23949,170,262
23950,262,24
23951,107,234
23952,234,144
23953,144,229
23954,170,162
23955,164,90
23956,239,244
23957,79,231
23958,125,234
23959,234,170
23960,170,107
23961,42,143
23962,114,137
23963,137,140
23964,141,239
23965,170,233
23966,233,74
23967,164,170
23968,107,234
23969,234,161
23970,161,262
23971,262,262
23972,263,230
23973,90,233
23974,233,137
23975,148,87
23976,151,41
23977,163,142
23978,142,79
23979,148,4
23980,4,137
23981,166,50
23982,50,48
23983,79,224
23984,239,238
23985,236,262
23986,100,170
23987,50,68
23988,68,231
23989,231,158
23990,158,164
23991,234,234
23992,234,170
23993,87,246
23994,246,229
23995,161,140
23996,164,163
23997,163,263
23998,140,107
23999,107,186
24000,186,211
24001,148,249
24002,249,148
24003,148,4
24004,4,170
24005,144,163
24006,4,158
24007,249,90
24008,90,41
24009,48,107
24010,107,141
24011,74,4
24012,79,87
24013,88,231
24014,211,158
24015,148,261
24016,107,229
24017,229,75
24018,113,230
24019,234,74
24020,163,244
24021,43,236
24022,231,79
24023,79,148
24024,148,262
24025,142,262
24026,186,140
24027,239,244
24028,163,236
24029,263,263
24030,263,141
24031,141,229
24032,263,141
24033,107,211
24034,125,79
24035,229,142
24036,50,170
24037,164,90
24038,144,246
24039,141,107
24040,48,230
24041,230,152
24042,152,41
24043,148,79
24044,79,158
24045,90,236
24046,263,246
24047,246,143
24048,164,148
24049,79,79
24050,234,249
24051,170,48
24052,48,48
24053,90,231
24054,87,236
24055,142,42
24056,166,237
24057,143,143
24058,161,137
24059,234,68
24060,68,79
24061,79,48
24062,79,239
24063,48,48
24064,239,75
24065,263,158
24066,249,233
24067,166,75
24068,141,262
24069,162,233
24070,237,263
24071,148,79
24072,79,144
24073,144,75
24074,229,79
24075,163,166
24076,166,24
24077,234,232
24078,166,239
24079,48,48
24080,48,164
24081,164,170
24082,170,230
24083,48,239
24084,239,141
24085,141,141
24086,148,79
24087,79,90
24088,113,211
24089,246,170
24090,170,170
24091,170,233
24092,170,263
24093,263,224
24094,263,263
24095,107,233
24096,43,239
24097,236,263
24098,141,236
24099,263,238
24100,239,236
24101,48,143
24102,148,263
24103,263,244
24104,186,234
24105,234,164
24106,164,79
24107,142,41
24108,41,246
24109,163,142
24110,239,48
24111,48,143
24112,140,75
24113,113,234
24114,234,170
24115,234,236
24116,161,79
24117,79,234
24118,229,232
24119,232,4
24120,140,141
24121,48,90
24122,90,262
24123,116,243
24124,262,141
24125,140,238
24126,140,114
24127,143,239
24128,239,238
24129,238,151
24130,142,246
24131,244,243
24132,164,170
24133,164,79
24134,107,79
24135,79,262
24136,224,137
24137,137,140
24138,233,170
24139,234,158
24140,158,170
24141,164,114
24142,114,137
24143,239,50
24144,50,246
24145,231,237
24146,142,239
24147,142,68
24148,68,79
24149,79,143
24150,45,4
24151,4,88
24152,209,162
24153,48,68
24154,170,162
24155,230,163
24156,163,163
24157,68,163
24158,163,79
24159,142,24
24160,263,141
24161,141,263
24162,141,142
24163,43,262
24164,263,262
24165,163,79
24166,164,140
24167,113,79
24168,107,140
24169,249,88
24170,87,142
24171,142,234
24172,41,148
24173,148,79
24174,79,113
24175,4,50
24176,246,162
24177,125,90
24178,90,137
24179,137,144
24180,141,13
24181,158,162
24182,249,4
24183,148,140
24184,249,13
24185,236,238
24186,239,246
24187,229,163
24188,170,74
24189,170,143
24190,50,186
24191,186,50
24192,50,236
24193,263,75
24194,263,137
24195,263,141
24196,87,141
24197,237,166
24198,48,48
24199,48,79
24200,79,4
24201,79,137
24202,107,90
24203,234,142
24204,249,90
24205,90,224
24206,263,75
24207,164,79
24208,79,75
24209,164,244
24210,79,90
24211,90,233
24212,233,140
24213,140,229
24214,141,162
24215,107,79
24216,148,144
24217,163,90
24218,74,75
24219,263,141
24220,141,48
24221,68,45
24222,163,170
24223,186,140
24224,239,238
24225,239,239
24226,239,236
24227,237,75
24228,153,4
24229,107,48
24230,232,75
24231,50,48
24232,48,236
24233,164,163
24234,163,48
24235,48,170
24236,140,140
24237,140,234
24238,234,107
